Name,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
126,2019.0,20483.0,1,0,0,17.9,2143.0,136.0,5.0,20.923272120200334,30.3
201,2015.0,62000.0,1,1,0,20.14,1498.0,88.8,5.0,20.923272120200334,6.25
113,2017.0,19000.0,1,1,0,26.8,1248.0,74.0,5.0,20.923272120200334,5.91
54,2016.0,36000.0,5,0,0,16.8,1497.0,118.0,5.0,20.923272120200334,9.45
120,2018.0,3000.0,1,0,0,24.3,1248.0,88.5,5.0,12.88,11.25
100,2015.0,55729.0,1,1,0,15.1,2179.0,140.0,7.0,20.923272120200334,9.65
66,2018.0,40322.0,5,1,0,18.9,1197.0,81.86,5.0,20.923272120200334,5.5
66,2016.0,21000.0,5,0,0,18.9,1197.0,82.0,5.0,20.923272120200334,6.2
119,2013.0,23000.0,1,1,0,17.8,1248.0,113.1567736021998,5.0,20.923272120200334,5.6
110,2013.0,39929.0,1,1,0,20.77,1248.0,88.8,7.0,20.923272120200334,6.56
190,2012.0,150000.0,1,1,4,23.59,1364.0,113.1567736021998,5.0,20.923272120200334,3.0
115,2010.0,110471.0,1,1,0,21.1,1248.0,73.9,5.0,20.923272120200334,3.5
189,2014.0,69918.0,1,1,0,21.43,1364.0,87.2,5.0,20.923272120200334,9.43
55,2006.0,110000.0,5,1,0,13.5,1799.0,130.0,5.0,20.923272120200334,2.65
85,2017.0,34990.0,1,0,0,12.7,2179.0,187.7,5.0,20.923272120200334,53.83
113,2019.0,16862.0,5,1,0,20.89,1197.0,81.8,5.0,6.07,6.06
106,2017.0,20000.0,5,0,0,23.1,998.0,67.04,5.0,20.923272120200334,4.7
105,2018.0,25433.0,1,1,0,27.39,1248.0,74.0,5.0,20.923272120200334,7.83
2,2013.0,85000.0,1,0,0,17.68,1968.0,174.33,5.0,20.923272120200334,21.0
177,2016.0,52000.0,1,1,3,25.0,1396.0,69.01,5.0,20.923272120200334,2.4
201,2012.0,68038.0,1,1,0,20.14,1498.0,88.0,5.0,9.96,3.6
11,2009.0,61500.0,1,0,3,16.07,1995.0,181.0,5.0,20.923272120200334,8.5
104,2013.0,30852.0,5,1,0,22.74,796.0,47.3,5.0,20.923272120200334,2.49
107,2015.0,34400.0,1,1,0,28.09,1248.0,88.5,5.0,20.923272120200334,5.5
192,2014.0,35000.0,1,1,0,12.99,2494.0,100.6,7.0,20.923272120200334,12.75
42,2008.0,205000.0,1,1,3,13.1,2499.0,141.0,7.0,20.923272120200334,3.9
44,2017.0,21740.0,5,1,0,18.16,1196.0,86.8,5.0,20.923272120200334,6.42
104,2013.0,56840.0,5,1,0,22.74,796.0,47.3,5.0,20.923272120200334,1.55
7,2012.0,91743.0,1,0,0,12.07,2967.0,241.4,7.0,20.923272120200334,28.55
116,2017.0,32000.0,1,1,0,15.0,1248.0,88.5,5.0,20.923272120200334,8.5
94,2011.0,100010.0,1,1,3,12.05,2179.0,120.0,8.0,20.923272120200334,5.5
80,2016.0,17652.0,1,0,0,12.9,2993.0,270.88,5.0,20.923272120200334,58.73
54,2015.0,42366.0,5,1,0,17.8,1497.0,117.3,5.0,20.923272120200334,7.75
52,2013.0,63107.0,5,1,0,19.4,1198.0,86.8,5.0,20.923272120200334,3.25
71,2011.0,103814.0,1,1,3,22.32,1582.0,126.32,5.0,20.923272120200334,4.5
135,2013.0,35299.0,1,0,0,14.84,2143.0,170.0,5.0,20.923272120200334,19.0
100,2012.0,95000.0,1,1,0,15.1,2179.0,140.0,7.0,20.923272120200334,7.21
122,2011.0,76000.0,0,1,0,26.3,998.0,67.1,5.0,20.923272120200334,2.0
110,2012.0,105000.0,1,1,3,20.77,1248.0,88.76,7.0,20.923272120200334,5.9
54,2017.0,73003.0,1,1,0,26.0,1498.0,98.6,5.0,20.923272120200334,7.75
119,2010.0,105000.0,1,1,0,19.3,1248.0,73.9,5.0,20.923272120200334,3.15
109,2013.0,52000.0,0,1,3,15.1,1196.0,73.0,5.0,20.923272120200334,2.6
74,2016.0,57000.0,5,1,0,18.6,1197.0,81.83,5.0,20.923272120200334,6.0
74,2014.0,70089.0,5,1,0,18.6,1197.0,81.83,5.0,20.923272120200334,5.35
205,2015.0,33000.0,1,0,3,16.8,1984.0,150.0,5.0,20.923272120200334,22.0
119,2013.0,38623.0,5,1,0,19.1,1197.0,85.8,5.0,20.923272120200334,5.0
2,2014.0,66882.0,1,0,0,17.68,1968.0,174.33,5.0,20.923272120200334,25.02
177,2015.0,78008.0,1,1,0,17.0,1405.0,70.0,5.0,20.923272120200334,2.9
142,2014.0,11900.0,5,0,0,16.82,1998.0,189.08,4.0,44.28,28.5
201,2015.0,56900.0,1,1,0,20.14,1498.0,88.8,5.0,20.923272120200334,4.1
104,2007.0,76161.0,5,1,0,19.7,796.0,46.3,5.0,20.923272120200334,1.65
71,2016.0,37882.0,1,1,0,22.32,1582.0,126.3,5.0,20.923272120200334,9.19
1,2014.0,57773.0,1,0,3,17.11,1968.0,174.33,5.0,20.923272120200334,20.04
49,2013.0,63000.0,1,1,3,25.8,1498.0,98.6,5.0,20.923272120200334,4.25
135,2012.0,92469.0,1,0,3,19.71,2143.0,201.15,5.0,20.923272120200334,16.14
74,2013.0,129000.0,1,1,4,21.27,1396.0,88.76,5.0,20.923272120200334,4.11
139,2019.0,2526.0,5,0,0,19.0,2996.0,362.07,2.0,20.923272120200334,83.96
150,2018.0,24000.0,5,1,0,19.69,1198.0,67.04,5.0,6.99,4.0
75,2017.0,25000.0,1,1,0,12.4,2499.0,134.0,5.0,20.923272120200334,8.0
74,2015.0,46950.0,1,1,0,21.27,1396.0,88.76,5.0,20.923272120200334,6.45
66,2014.0,16514.0,5,1,0,18.9,1197.0,82.0,5.0,20.923272120200334,3.75
176,2006.0,78000.0,5,1,3,13.5,1405.0,60.0,5.0,20.923272120200334,1.0
53,2017.0,41697.0,5,0,0,13.1,1997.0,141.1,5.0,20.923272120200334,16.68
54,2012.0,69000.0,5,1,0,16.8,1497.0,116.3,5.0,20.923272120200334,4.9
74,2013.0,60000.0,1,1,0,21.9,1396.0,90.0,5.0,20.923272120200334,2.95
54,2016.0,60475.0,5,0,0,18.0,1497.0,117.3,5.0,20.923272120200334,9.1
66,2017.0,17125.0,5,1,0,18.9,1197.0,82.0,5.0,20.923272120200334,5.4
121,2014.0,43628.0,5,1,0,22.5,998.0,67.04,5.0,5.61,3.16
104,2017.0,54250.0,5,1,0,22.74,796.0,47.3,5.0,20.923272120200334,3.51
12,2011.0,57832.0,1,0,0,16.2,2993.0,258.0,5.0,20.923272120200334,25.82
71,2011.0,108242.0,1,1,0,16.8,1493.0,110.0,5.0,20.923272120200334,4.25
105,2018.0,26731.0,5,1,0,21.1,998.0,100.0,5.0,10.89,8.61
73,2009.0,57000.0,5,1,0,19.81,1086.0,68.05,5.0,20.923272120200334,2.25
21,2007.0,63000.0,5,1,4,14.2,1598.0,102.0,5.0,20.923272120200334,1.2
71,2011.0,34994.0,1,1,0,22.32,1582.0,126.32,5.0,20.923272120200334,3.9
54,2018.0,4500.0,5,0,0,18.0,1497.0,117.3,5.0,15.17,12.5
201,2012.0,65634.0,1,1,0,22.07,1199.0,73.9,5.0,20.923272120200334,3.5
119,2012.0,75451.0,5,1,0,17.5,1197.0,85.8,5.0,20.923272120200334,3.78
135,2007.0,43627.0,5,0,0,11.74,1796.0,186.0,5.0,20.923272120200334,29.0
119,2016.0,34204.0,5,1,0,22.0,1197.0,81.8,5.0,20.923272120200334,5.43
11,2009.0,52100.0,1,0,3,13.2,1995.0,170.0,5.0,20.923272120200334,7.5
128,2009.0,68001.0,5,0,3,10.93,3498.0,272.0,5.0,20.923272120200334,11.75
202,2015.0,23001.0,5,1,0,15.04,1598.0,103.2,5.0,20.923272120200334,5.49
100,2015.0,88428.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,10.6
126,2017.0,39000.0,1,0,0,17.9,2143.0,136.0,5.0,42.4,27.0
8,2013.0,23000.0,5,0,0,11.05,2894.0,444.0,4.0,20.923272120200334,37.0
119,2015.0,62588.0,1,1,0,17.8,1248.0,113.1567736021998,5.0,20.923272120200334,5.95
201,2010.0,90110.0,1,1,0,22.07,1199.0,73.9,5.0,20.923272120200334,2.5
72,2016.0,50000.0,1,1,0,25.4,1186.0,73.97,5.0,8.84,3.5
202,2017.0,28000.0,1,1,0,20.64,1498.0,108.5,5.0,14.2,10.0
135,2010.0,65000.0,5,1,3,11.7,1796.0,178.0,5.0,20.923272120200334,11.75
73,2011.0,37000.0,5,1,0,20.36,1197.0,78.9,5.0,20.923272120200334,2.2
148,2008.0,85000.0,1,1,0,9.5,2835.0,118.6,6.0,20.923272120200334,7.99
54,2014.0,60952.0,5,0,0,16.8,1497.0,118.0,5.0,20.923272120200334,5.91
128,2011.0,87073.0,5,0,0,10.93,2497.0,204.0,5.0,20.923272120200334,17.23
119,2014.0,48241.0,5,1,0,19.1,1197.0,85.8,5.0,20.923272120200334,4.5
119,2015.0,53500.0,1,1,0,28.4,1248.0,74.0,5.0,7.88,5.36
119,2018.0,11000.0,1,1,0,28.4,1248.0,74.0,5.0,20.923272120200334,8.0
66,2014.0,33000.0,1,1,3,24.0,1120.0,70.0,5.0,20.923272120200334,4.05
108,2017.0,41747.0,1,0,0,28.4,1248.0,73.75,5.0,11.26,9.0
74,2009.0,30675.0,5,1,0,18.5,1197.0,80.0,5.0,20.923272120200334,2.25
163,2016.0,48000.0,5,1,0,25.17,799.0,53.3,5.0,20.923272120200334,3.4
106,2015.0,74000.0,5,1,0,23.1,998.0,67.04,5.0,20.923272120200334,4.15
54,2013.0,50266.0,5,1,0,17.0,1497.0,118.0,5.0,20.923272120200334,5.53
66,2016.0,50000.0,1,1,0,24.0,1120.0,70.0,5.0,20.923272120200334,5.5
100,2017.0,40000.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,15.9
74,2016.0,24973.0,5,1,0,18.6,1197.0,81.83,5.0,20.923272120200334,7.66
130,2014.0,52000.0,1,0,0,17.9,2143.0,136.0,5.0,20.923272120200334,19.5
54,2016.0,17000.0,5,1,3,17.8,1497.0,117.3,5.0,20.923272120200334,8.25
1,2015.0,21979.0,1,0,0,17.11,1968.0,174.33,5.0,20.923272120200334,23.45
192,2012.0,62000.0,1,1,0,12.99,2494.0,100.0,7.0,20.923272120200334,7.75
11,2011.0,99606.0,1,0,3,16.07,1995.0,181.0,5.0,20.923272120200334,10.5
49,2014.0,48997.0,5,1,3,18.0,1198.0,86.7,5.0,20.923272120200334,5.21
2,2013.0,70181.0,1,0,0,17.68,1968.0,174.33,5.0,20.923272120200334,23.99
15,2014.0,69000.0,1,0,0,17.05,1995.0,184.0,5.0,20.923272120200334,16.25
192,2016.0,36000.0,1,3,0,11.36,2755.0,171.5,8.0,21.0,17.5
66,2017.0,33284.0,5,1,0,18.9,1197.0,82.0,5.0,20.923272120200334,5.84
41,2013.0,36000.0,1,1,3,22.7,1498.0,89.84,5.0,20.923272120200334,6.35
192,2017.0,72202.0,1,1,0,13.68,2393.0,147.8,8.0,24.01,17.92
52,2012.0,39566.0,5,1,3,18.4,1198.0,86.8,5.0,20.923272120200334,2.75
11,2012.0,39000.0,5,0,3,12.05,1995.0,154.0,5.0,20.923272120200334,15.0
56,2018.0,20026.0,5,0,0,19.0,1199.0,88.7,5.0,20.923272120200334,9.27
170,2013.0,23000.0,1,1,0,21.14,1498.0,103.52,5.0,20.923272120200334,4.95
54,2016.0,47681.0,5,0,0,16.8,1497.0,116.3,5.0,20.923272120200334,8.73
83,2019.0,17201.0,1,0,0,12.51,2179.0,187.7,7.0,20.923272120200334,58.91
11,2016.0,27000.0,1,0,0,21.76,1995.0,190.0,5.0,55.07,35.0
74,2016.0,24001.0,5,1,0,18.6,1197.0,81.83,5.0,20.923272120200334,5.75
108,2013.0,68434.0,1,1,0,28.4,1248.0,73.75,5.0,9.14,5.5
71,2011.0,49768.0,5,1,3,17.01,1591.0,121.3,5.0,20.923272120200334,4.95
74,2018.0,25166.0,5,1,0,17.19,1197.0,81.86,5.0,20.923272120200334,8.22
116,2016.0,45000.0,1,1,0,22.7,1598.0,118.0,5.0,20.923272120200334,7.0
202,2013.0,57197.0,5,1,0,15.04,1598.0,103.6,5.0,20.923272120200334,4.0
48,2009.0,82002.0,5,1,3,12.8,2354.0,177.6,5.0,20.923272120200334,5.75
105,2005.0,92450.0,5,1,0,15.4,1590.0,94.0,5.0,20.923272120200334,1.2
105,2016.0,16000.0,5,1,0,21.4,1197.0,83.1,5.0,8.8,6.95
119,2008.0,50121.0,5,1,0,20.4,1197.0,83.11,5.0,20.923272120200334,3.41
66,2015.0,33931.0,5,0,3,18.9,1197.0,82.0,5.0,20.923272120200334,5.91
17,2011.0,55000.0,1,0,3,11.7,2993.0,245.0,5.0,20.923272120200334,28.0
128,2013.0,70000.0,1,0,0,10.0,2148.0,170.0,5.0,20.923272120200334,15.8
121,2013.0,62000.0,0,1,0,26.6,998.0,58.16,5.0,20.923272120200334,2.8
67,2014.0,48000.0,1,0,0,13.01,2199.0,194.3,7.0,20.923272120200334,16.25
49,2013.0,32576.0,5,1,0,19.5,1199.0,88.76,5.0,7.36,3.15
71,2013.0,47000.0,1,1,0,22.32,1582.0,126.32,5.0,20.923272120200334,4.35
201,2010.0,39000.0,1,1,0,22.07,1199.0,73.9,5.0,20.923272120200334,3.05
142,2015.0,34000.0,1,0,0,23.8,1998.0,112.0,5.0,20.923272120200334,22.0
61,2016.0,42784.0,1,1,0,21.38,1396.0,88.7,5.0,20.923272120200334,10.17
66,2013.0,63210.0,1,1,0,24.0,1120.0,70.0,5.0,20.923272120200334,3.71
106,2016.0,30000.0,5,0,0,23.1,998.0,67.04,5.0,5.77,3.8
74,2013.0,71000.0,5,1,0,17.0,1197.0,80.0,5.0,20.923272120200334,3.65
61,2016.0,69434.0,5,1,0,15.8,1591.0,121.3,5.0,14.84,8.0
135,2012.0,65000.0,1,0,0,14.94,2143.0,204.0,5.0,20.923272120200334,16.0
191,2012.0,91235.0,1,1,0,11.5,2982.0,171.0,7.0,20.923272120200334,13.49
196,2017.0,14800.0,5,1,0,17.0,1198.0,73.75,5.0,20.923272120200334,5.48
122,2002.0,99024.0,5,1,0,17.3,993.0,60.0,5.0,20.923272120200334,0.95
54,2009.0,52000.0,5,1,0,17.8,1497.0,117.3,5.0,20.923272120200334,3.25
118,2011.0,75000.0,1,1,0,21.5,1248.0,88.8,5.0,20.923272120200334,2.5
190,2014.0,45000.0,1,1,0,23.59,1364.0,67.05,5.0,20.923272120200334,3.25
52,2016.0,38735.0,5,1,0,19.4,1198.0,86.8,5.0,20.923272120200334,4.92
68,2007.0,70000.0,5,1,0,0.0,1086.0,113.1567736021998,5.0,20.923272120200334,1.12
49,2016.0,39854.0,5,1,0,18.0,1198.0,86.7,5.0,20.923272120200334,5.64
41,2014.0,71390.0,1,1,0,22.7,1498.0,89.84,5.0,20.923272120200334,5.27
201,2018.0,22734.0,5,1,0,16.47,1198.0,74.0,5.0,20.923272120200334,7.53
24,2011.0,60000.0,1,0,0,18.1,1991.0,147.9,4.0,20.923272120200334,3.8
11,2013.0,37500.0,1,0,0,18.88,1995.0,184.0,5.0,20.923272120200334,16.75
176,2016.0,80103.0,1,1,0,25.0,1396.0,69.0,5.0,20.923272120200334,1.8
84,2013.0,68000.0,1,0,3,12.39,2179.0,147.51,5.0,20.923272120200334,15.75
1,2015.0,44811.0,1,0,0,17.11,1968.0,174.33,5.0,20.923272120200334,25.81
153,2015.0,46173.0,1,1,3,19.01,1461.0,108.5,5.0,20.923272120200334,8.92
66,2014.0,42277.0,1,1,0,24.0,1186.0,73.97,5.0,20.923272120200334,3.85
100,2015.0,37000.0,1,1,0,15.1,2179.0,140.0,7.0,20.923272120200334,9.3
105,2016.0,30965.0,5,1,0,21.4,1197.0,83.1,5.0,20.923272120200334,6.25
161,2014.0,74500.0,1,1,0,19.01,1461.0,108.45,5.0,20.923272120200334,7.95
150,2011.0,43000.0,5,1,0,18.06,1198.0,75.0,5.0,20.923272120200334,2.13
150,2011.0,80000.0,1,1,3,19.5,1461.0,113.1567736021998,5.0,20.923272120200334,2.1
161,2015.0,63000.0,1,1,3,19.72,1461.0,108.45,5.0,20.923272120200334,8.2
187,2014.0,36000.0,5,1,0,17.57,1193.0,88.7,5.0,7.63,3.7
119,2015.0,33195.0,5,1,0,19.1,1197.0,85.8,5.0,20.923272120200334,6.26
85,2019.0,26013.0,1,0,0,12.65,2993.0,255.0,5.0,20.923272120200334,97.07
115,2012.0,97000.0,1,1,0,23.2,1248.0,73.94,5.0,20.923272120200334,3.0
54,2016.0,60805.0,1,1,0,26.0,1498.0,98.6,5.0,20.923272120200334,8.07
119,2014.0,25789.0,1,1,3,23.4,1248.0,74.0,5.0,20.923272120200334,6.85
100,2013.0,55886.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,7.25
86,2006.0,82453.0,1,1,0,13.6,2523.0,63.0,8.0,20.923272120200334,2.9
54,2012.0,67590.0,5,1,0,17.0,1497.0,118.0,5.0,20.923272120200334,5.65
120,2017.0,35000.0,1,1,0,24.3,1248.0,88.5,5.0,9.46,6.5
196,2017.0,54455.0,1,0,0,22.0,1498.0,108.495,5.0,20.923272120200334,6.5
119,2012.0,88000.0,5,1,0,19.1,1197.0,85.8,5.0,20.923272120200334,3.85
94,2014.0,83128.0,1,1,0,15.4,2179.0,120.0,7.0,20.923272120200334,7.45
122,2004.0,29000.0,5,1,0,17.3,993.0,60.0,5.0,20.923272120200334,1.6
106,2016.0,21600.0,5,0,0,23.1,998.0,67.04,5.0,20.923272120200334,4.65
71,2013.0,37086.0,5,0,0,17.0,1591.0,121.3,5.0,20.923272120200334,5.44
105,2019.0,13574.0,5,0,0,21.4,1197.0,83.1,5.0,10.3,9.51
88,2002.0,75000.0,1,1,0,0.0,2112.0,113.1567736021998,6.0,20.923272120200334,1.7
71,2012.0,24000.0,5,1,3,17.01,1591.0,121.3,5.0,20.923272120200334,6.2
166,2013.0,45000.0,5,1,0,16.95,1498.0,97.6,5.0,20.923272120200334,2.4
201,2013.0,74000.0,5,1,0,16.47,1198.0,73.9,5.0,20.923272120200334,4.65
189,2015.0,45000.0,1,1,0,21.43,1364.0,87.2,5.0,20.923272120200334,7.35
104,2008.0,54000.0,5,1,0,19.7,796.0,46.3,5.0,20.923272120200334,1.1
119,2015.0,36000.0,1,1,0,26.59,1248.0,74.0,5.0,20.923272120200334,4.7
74,2011.0,113562.0,1,1,0,23.0,1396.0,90.0,5.0,20.923272120200334,4.6
134,2015.0,20000.0,1,0,0,0.0,2987.0,165.0,5.0,20.923272120200334,47.35
84,2011.0,82000.0,1,0,3,12.35,2179.0,187.74,5.0,20.923272120200334,13.9
11,2015.0,32500.0,1,0,0,19.59,1995.0,187.74,5.0,20.923272120200334,26.75
119,2014.0,75180.0,1,1,0,22.9,1248.0,74.0,5.0,20.923272120200334,5.25
104,2011.0,28619.0,5,1,0,19.7,796.0,46.3,5.0,20.923272120200334,2.4
68,2008.0,68282.0,5,1,0,17.92,1086.0,62.1,5.0,20.923272120200334,2.25
54,2013.0,46000.0,5,1,0,17.0,1497.0,118.0,5.0,20.923272120200334,5.1
106,2015.0,47020.0,5,1,3,23.1,998.0,67.04,5.0,20.923272120200334,4.5
34,2016.0,56628.0,1,1,0,20.4,1248.0,92.0,5.0,20.923272120200334,5.85
9,2014.0,14262.0,5,0,0,9.9,1984.0,207.8,2.0,20.923272120200334,27.35
115,2010.0,75319.0,5,1,3,21.1,1197.0,85.8,5.0,20.923272120200334,2.0
17,2016.0,76000.0,1,0,0,15.97,2993.0,258.0,7.0,20.923272120200334,58.0
191,2013.0,74000.0,1,1,3,12.55,2982.0,168.5,7.0,20.923272120200334,17.9
106,2015.0,67600.0,5,3,5,23.1,998.0,67.04,5.0,20.923272120200334,4.0
61,2016.0,22982.0,5,0,0,13.0,1591.0,121.3,5.0,20.923272120200334,10.95
63,2012.0,125928.0,1,1,0,22.7,1582.0,126.24,5.0,20.923272120200334,9.0
106,2016.0,47691.0,5,0,0,23.1,998.0,67.04,5.0,6.08,3.94
52,2014.0,28637.0,5,1,0,19.4,1198.0,86.8,5.0,20.923272120200334,5.53
161,2017.0,34686.0,1,0,0,19.6,1461.0,108.45,5.0,15.05,11.86
5,2015.0,76927.0,1,0,0,15.73,1968.0,174.33,5.0,20.923272120200334,22.75
110,2012.0,25000.0,5,1,3,17.5,1373.0,91.1,7.0,20.923272120200334,5.15
191,2016.0,99593.0,1,1,0,11.5,2982.0,171.0,7.0,20.923272120200334,23.5
202,2013.0,125000.0,1,1,3,20.54,1598.0,103.6,5.0,20.923272120200334,6.25
74,2010.0,73000.0,5,1,0,17.0,1197.0,80.0,5.0,20.923272120200334,2.75
66,2016.0,43041.0,5,1,0,18.9,1197.0,81.86,5.0,8.1,6.01
162,2012.0,87510.0,1,1,0,21.8,1461.0,78.0,5.0,20.923272120200334,3.49
54,2017.0,38424.0,5,1,0,17.8,1497.0,117.3,5.0,20.923272120200334,7.51
104,2011.0,78000.0,5,1,3,20.92,998.0,67.1,5.0,20.923272120200334,2.3
202,2013.0,47910.0,1,1,0,20.54,1598.0,103.6,5.0,20.923272120200334,4.89
71,2013.0,66930.0,5,1,0,17.1,1591.0,121.3,5.0,20.923272120200334,6.15
68,2012.0,53000.0,5,1,0,17.92,1086.0,62.1,5.0,20.923272120200334,2.35
148,2012.0,155566.0,1,1,3,9.5,2835.0,118.6,6.0,20.923272120200334,9.15
171,2014.0,136000.0,5,1,0,13.1,1798.0,157.75,5.0,20.923272120200334,9.5
135,2017.0,14470.0,1,0,0,19.71,2143.0,201.15,5.0,20.923272120200334,38.5
12,2009.0,79000.0,1,0,0,18.48,1995.0,177.0,5.0,20.923272120200334,15.0
189,2018.0,5000.0,5,0,0,14.28,1798.0,138.03,5.0,22.37,16.95
41,2014.0,147898.0,1,1,0,22.7,1498.0,89.84,5.0,20.923272120200334,4.42
192,2011.0,248000.0,1,1,3,12.8,2494.0,102.0,7.0,20.923272120200334,9.2
2,2009.0,52830.0,1,0,3,16.77,2967.0,241.38,5.0,20.923272120200334,8.08
22,2013.0,74000.0,1,1,0,25.44,936.0,57.6,5.0,20.923272120200334,2.65
119,2007.0,121000.0,1,1,3,17.8,1248.0,113.1567736021998,5.0,20.923272120200334,2.35
54,2013.0,83432.0,5,1,0,17.0,1497.0,118.0,5.0,20.923272120200334,5.9
170,2013.0,45000.0,1,1,0,20.5,1598.0,103.5,5.0,20.923272120200334,3.65
130,2016.0,23000.0,5,0,0,13.7,1991.0,183.0,5.0,20.923272120200334,25.0
199,2016.0,44340.0,1,0,0,16.96,1968.0,138.03,5.0,20.923272120200334,13.83
202,2014.0,90000.0,1,1,0,20.34,1498.0,103.2,5.0,20.923272120200334,6.5
57,2014.0,23000.0,5,1,0,17.3,1497.0,117.3,7.0,20.923272120200334,4.25
191,2015.0,100000.0,1,0,0,12.55,2982.0,168.5,7.0,20.923272120200334,19.0
171,2010.0,53293.0,5,1,0,13.14,1798.0,160.0,5.0,20.923272120200334,6.0
85,2015.0,24000.0,1,0,3,15.68,1999.0,177.0,5.0,20.923272120200334,33.5
100,2018.0,46811.0,1,1,0,16.0,2179.0,140.0,7.0,20.923272120200334,16.59
0,2016.0,39000.0,1,0,0,20.38,1968.0,143.0,5.0,42.89,18.9
100,2014.0,63288.0,1,1,0,15.1,2179.0,140.0,7.0,20.923272120200334,7.77
47,2010.0,82000.0,1,1,3,13.8,1399.0,68.0,5.0,20.923272120200334,1.0
42,2012.0,91000.0,1,0,0,11.4,2953.0,153.86,7.0,20.923272120200334,9.2
80,2011.0,43686.0,5,0,0,10.5,5000.0,503.0,4.0,20.923272120200334,50.66
119,2019.0,18592.0,1,1,0,26.59,1248.0,74.0,5.0,20.923272120200334,8.51
119,2014.0,81000.0,1,1,0,25.2,1248.0,74.0,5.0,20.923272120200334,6.1
106,2014.0,21701.0,5,1,0,23.1,998.0,67.04,5.0,20.923272120200334,3.38
73,2015.0,18000.0,5,1,0,20.36,1197.0,78.9,5.0,20.923272120200334,2.85
57,2015.0,25000.0,5,1,3,17.3,1497.0,117.3,7.0,20.923272120200334,4.25
107,2018.0,25692.0,5,3,0,21.56,1462.0,103.25,5.0,10.65,9.95
177,2017.0,23228.0,5,1,0,14.4,1396.0,65.0,5.0,20.923272120200334,4.5
151,2013.0,37199.0,5,0,0,17.5,1498.0,99.6,5.0,11.33,5.43
128,2018.0,56652.0,1,0,0,13.0,2987.0,258.0,5.0,20.923272120200334,50.29
202,2012.0,65000.0,1,1,0,20.54,1598.0,103.6,5.0,20.923272120200334,5.5
192,2010.0,72000.0,1,1,0,12.8,2494.0,102.0,8.0,20.923272120200334,5.45
108,2018.0,64035.0,1,0,0,28.4,1248.0,73.75,5.0,10.7,8.55
122,2011.0,61111.0,5,1,0,19.0,998.0,67.1,5.0,20.923272120200334,2.6
179,2015.0,25811.0,5,1,3,25.4,624.0,37.5,4.0,20.923272120200334,2.13
15,2012.0,63000.0,1,0,0,17.05,1995.0,184.0,5.0,20.923272120200334,13.5
187,2017.0,65000.0,5,1,0,17.57,1193.0,88.7,5.0,6.59,4.8
199,2014.0,42939.0,1,0,0,16.96,1968.0,138.03,5.0,20.923272120200334,12.49
161,2016.0,26000.0,1,1,0,19.64,1461.0,108.45,5.0,20.923272120200334,10.0
41,2015.0,28232.0,5,1,3,15.8,1499.0,110.0,5.0,20.923272120200334,7.72
192,2014.0,77795.0,1,1,0,12.99,2494.0,100.6,8.0,20.923272120200334,9.5
119,2007.0,140000.0,1,1,3,17.8,1248.0,75.0,5.0,20.923272120200334,2.0
126,2017.0,23106.0,1,0,0,17.9,2143.0,136.0,5.0,20.923272120200334,27.43
135,2015.0,55980.0,1,0,0,19.27,2143.0,167.62,5.0,20.923272120200334,18.12
153,2014.0,40000.0,5,1,0,13.24,1598.0,102.5,5.0,20.923272120200334,5.25
128,2017.0,43477.0,1,0,0,15.0,2143.0,204.0,5.0,20.923272120200334,38.15
163,2017.0,53105.0,5,0,0,22.5,999.0,67.0,5.0,4.93,4.41
121,2005.0,115000.0,5,1,3,17.3,1061.0,64.0,5.0,20.923272120200334,0.99
40,2017.0,2000.0,5,1,0,18.88,1499.0,110.4,5.0,20.923272120200334,8.65
170,2015.0,20765.0,5,1,0,15.0,1598.0,103.52,5.0,20.923272120200334,6.25
7,2015.0,56238.0,1,0,0,11.33,4134.0,335.2,7.0,20.923272120200334,51.69
171,2010.0,67000.0,5,0,0,13.7,1798.0,157.75,5.0,20.923272120200334,4.7
161,2014.0,142000.0,1,1,3,19.01,1461.0,108.45,5.0,20.923272120200334,6.0
201,2013.0,63000.0,5,1,0,16.47,1198.0,74.0,5.0,20.923272120200334,3.3
40,2015.0,47037.0,1,1,3,22.77,1498.0,98.59,5.0,20.923272120200334,7.0
161,2012.0,135000.0,1,1,0,19.01,1461.0,108.45,5.0,20.923272120200334,5.4
74,2015.0,54339.0,1,1,3,22.54,1396.0,88.73,5.0,20.923272120200334,6.0
132,2017.0,29819.0,1,0,0,11.57,2987.0,254.79,5.0,95.13,61.29
66,2017.0,22500.0,5,1,0,18.9,1197.0,81.86,5.0,7.82,5.99
22,2012.0,56000.0,5,1,0,18.6,1199.0,79.4,5.0,20.923272120200334,2.21
74,2018.0,14960.0,5,1,0,18.6,1197.0,81.83,5.0,20.923272120200334,6.27
161,2013.0,61238.0,1,1,0,20.45,1461.0,83.8,5.0,20.923272120200334,5.25
72,2016.0,106092.0,1,1,0,24.4,1120.0,71.0,5.0,20.923272120200334,4.4
119,2015.0,63310.0,1,1,0,28.4,1248.0,74.0,5.0,8.13,5.1
